0,0
600.007,0.0014786052429649028
602.76,0.001332912553124259
605.512,0.0011504186026099527
608.264,0.0013194115265113204
611.014,0.0014601243051151707
613.764,0.001118785044597853
616.513,0.0012758674452042333
619.26,0.00131449468362296
622.007,0.0013038845298426673
624.754,0.0012033084416063586
627.499,0.0012449007401716529
630.243,0.0013201781795757616
632.987,0.0013086544059742072
635.729,0.0014369487881040182
638.471,0.0014708071508301873
641.212,0.0015531188583412388
643.952,0.0014698489937954547
646.691,0.0013248325671429506
649.429,0.0014048676753676992
652.167,0.0012911984730144407
654.903,0.0012487233979644743
657.639,0.0011934499200877018
660.374,0.001145730642585065
663.107,0.0012794103846812564
665.84,0.0013677116235878627
668.572,0.0013628272013611869
671.304,0.0012895961425193284
674.034,0.0012819040287104736
676.764,0.0011957474303556572
679.492,0.0011753328541567946
682.22,0.001166678717484379
684.947,0.0012959755599167818
687.673,0.0013964340545955425
690.398,0.0014628860154089535
693.122,0.0013196560816175402
695.846,0.0013082102051064643
698.568,0.0012124142508256664
701.29,0.0013060825499213572
704.011,0.0013253689060495235
706.73,0.0012876554409520927
709.449,0.0012151599258045586
712.168,0.001245238337034848
714.885,0.001172592875596042
717.601,0.0012937163282846628
720.317,0.0012659756739646674
723.032,0.0014485699242521748
725.746,0.0015858208223916979
728.459,0.0017460164268027114
731.171,0.0015113103978630646
733.882,0.0013366809714393942
736.592,0.0019262667288608504
739.302,0.004801811611228909
742.01,0.00452204335993268
744.718,0.002280101092486521
747.425,0.00157469281118277
750.131,0.0015053757416430566
752.836,0.0014809226275878714
755.541,0.0013889706291118637
758.244,0.001419256829420528
760.947,0.00148371417715149
763.649,0.0013632822460198702
766.35,0.001373518561541546
769.05,0.0013230406247190104
771.749,0.001321745084050435
774.447,0.00135933520154685
777.145,0.0013863720562589023
779.841,0.001342957811538876
782.537,0.001286686334523009
785.232,0.0013182022596872364
787.926,0.0014203692145258594
790.619,0.0016832755029737427
793.311,0.0028554647260505537
796.003,0.006503299710729291
798.693,0.006728473465507351
801.383,0.0016839146786176342
804.072,0.001310325398595022
806.76,0.0012170989650294873
809.447,0.0012124374887788965
812.134,0.0012576795277552501
814.819,0.0012354572619477505
817.504,0.001251735672613652
820.188,0.0013070933694588475
822.87,0.0014008659068739662
825.553,0.001245136065014892
828.234,0.001195918079474387
830.914,0.0013359805752794294
833.594,0.0015562964579888725
836.272,0.0012824551838980524
838.95,0.0011165145663306003
