,0,0,0,0,0,0,0,0
0,0.2570277154445648,0.29206371307373047,0.27141883969306946,0.2843298614025116,0.2778351306915283,0.28147563338279724,0.3273394703865051,0.23625624179840088
1,0.2494429349899292,0.28926071524620056,0.27192094922065735,0.2792350649833679,0.262296587228775,0.25638046860694885,0.3092930018901825,0.22402986884117126
2,0.20370541512966156,0.25824931263923645,0.2302779108285904,0.2440699338912964,0.2362106889486313,0.2245214283466339,0.2959291338920593,0.18510745465755463
3,0.216933935880661,0.25651589035987854,0.2535785436630249,0.22593434154987335,0.21765169501304626,0.21276961266994476,0.28797462582588196,0.17096064984798431
4,0.1897072196006775,0.2543095648288727,0.22637681663036346,0.21696336567401886,0.2202318012714386,0.19033044576644897,0.2884853482246399,0.1608923077583313
5,0.18591147661209106,0.23819366097450256,0.23809583485126495,0.22886189818382263,0.20967461168766022,0.19425339996814728,0.27086639404296875,0.14965397119522095
6,0.15685062110424042,0.27045774459838867,0.22318533062934875,0.2334718257188797,0.22955505549907684,0.2252177745103836,0.2818891406059265,0.13430914282798767
7,0.176420196890831,0.27730831503868103,0.23374608159065247,0.2155633270740509,0.2154722511768341,0.18753507733345032,0.28013157844543457,0.16211871802806854
8,0.17276804149150848,0.24801601469516754,0.21712464094161987,0.19904179871082306,0.2020169496536255,0.1979270577430725,0.26892513036727905,0.12932267785072327
9,0.15406133234500885,0.23309414088726044,0.21407358348369598,0.1825246512889862,0.17278076708316803,0.17928119003772736,0.2637263238430023,0.12283585965633392
10,0.15579798817634583,0.22903309762477875,0.19706952571868896,0.17380693554878235,0.18104591965675354,0.16679245233535767,0.2537957727909088,0.12178291380405426
11,0.12559495866298676,0.2164420187473297,0.19914497435092926,0.1632724106311798,0.16841301321983337,0.15394361317157745,0.2501348555088043,0.10560426115989685
12,0.14640329778194427,0.23231464624404907,0.1980837732553482,0.15982013940811157,0.17933835089206696,0.14929331839084625,0.24281080067157745,0.11265922337770462
13,0.11436230689287186,0.20972995460033417,0.17780089378356934,0.14843600988388062,0.16354845464229584,0.1333400458097458,0.23950684070587158,0.08900954574346542
14,0.12801283597946167,0.1957719326019287,0.172144815325737,0.1357695311307907,0.14314614236354828,0.12434752285480499,0.2377173900604248,0.0832308754324913
15,0.09548147767782211,0.18256966769695282,0.15873835980892181,0.12729191780090332,0.12480340898036957,0.11930954456329346,0.2329520583152771,0.06837907433509827
16,0.08846540749073029,0.18690873682498932,0.15751048922538757,0.12077725678682327,0.1267291158437729,0.10426268726587296,0.21901999413967133,0.07124421000480652
17,0.09250792115926743,0.16295184195041656,0.1491340696811676,0.11034486442804337,0.10578539222478867,0.11248181015253067,0.21655745804309845,0.08733213692903519
18,0.0792994424700737,0.177156463265419,0.1208813488483429,0.11100757122039795,0.12608562409877777,0.10588140785694122,0.22481036186218262,0.06847351789474487
19,0.07550070434808731,0.1614600121974945,0.14466385543346405,0.09816925972700119,0.11266067624092102,0.09291040152311325,0.2215265929698944,0.06941776722669601
20,0.0795111134648323,0.16055819392204285,0.13233831524848938,0.08649162948131561,0.09606625139713287,0.08245663344860077,0.2128828912973404,0.08335674554109573
21,0.06725109368562698,0.16293753683567047,0.11664065718650818,0.09778036922216415,0.10292837023735046,0.08533865958452225,0.20576037466526031,0.05817042663693428
22,0.09505695849657059,0.1548035740852356,0.11465912312269211,0.08359309285879135,0.0897737592458725,0.08703260123729706,0.19853249192237854,0.05593777820467949
23,0.06904727965593338,0.1338043063879013,0.10036586225032806,0.07620374858379364,0.09719763696193695,0.06847526878118515,0.19077567756175995,0.052825432270765305
24,0.06611152738332748,0.13935287296772003,0.11350931227207184,0.07782763987779617,0.0908932015299797,0.06705401092767715,0.1932295262813568,0.06568643450737
25,0.06786738336086273,0.1321563422679901,0.10099475830793381,0.073964424431324,0.08774862438440323,0.06657569110393524,0.1850103735923767,0.052750494331121445
26,0.05548455938696861,0.128440722823143,0.08117078244686127,0.07196687906980515,0.07390100508928299,0.07174981385469437,0.17887194454669952,0.04179125651717186
27,0.05443770810961723,0.11307691037654877,0.09332431107759476,0.07915699481964111,0.0879148319363594,0.057797424495220184,0.18279479444026947,0.05024629086256027
